Date,Open,High,Low,Close,Adj Close,Volume
"Mar 2, 2023","23,647.02","23,739.14","23,245.02","23,475.47","23,475.47","20,386,398,516"
"Mar 1, 2023","23,150.93","23,880.63","23,088.63","23,646.55","23,646.55","24,662,841,200"
"Feb 28, 2023","23,521.84","23,585.38","23,077.65","23,147.35","23,147.35","20,535,363,434"
"Feb 27, 2023","23,561.45","23,857.89","23,205.88","23,522.87","23,522.87","22,660,763,494"
"Feb 26, 2023","23,174.15","23,654.37","23,084.22","23,561.21","23,561.21","16,644,534,842"
"Feb 25, 2023","23,200.13","23,210.21","22,861.56","23,175.38","23,175.38","16,100,721,565"
"Feb 24, 2023","23,946.01","24,103.71","23,007.07","23,198.13","23,198.13","26,811,744,928"
"Feb 23, 2023","24,190.72","24,572.09","23,693.92","23,947.49","23,947.49","30,476,264,066"
"Feb 22, 2023","24,437.42","24,472.34","23,644.32","24,188.84","24,188.84","30,199,996,781"
"Feb 21, 2023","24,833.05","25,126.85","24,200.36","24,436.35","24,436.35","31,252,098,714"
"Feb 20, 2023","24,336.62","25,020.46","23,927.91","24,829.15","24,829.15","28,987,376,573"
"Feb 19, 2023","24,640.03","25,093.05","24,327.64","24,327.64","24,327.64","25,555,105,670"
"Feb 18, 2023","24,565.30","24,798.84","24,468.37","24,641.28","24,641.28","19,625,427,158"
"Feb 17, 2023","23,621.28","24,924.04","23,460.76","24,565.60","24,565.60","41,358,451,255"
"Feb 16, 2023","24,307.35","25,134.12","23,602.52","23,623.47","23,623.47","39,316,664,596"
"Feb 15, 2023","22,220.59","24,307.84","22,082.77","24,307.84","24,307.84","32,483,312,909"
"Feb 14, 2023","21,801.82","22,293.14","21,632.39","22,220.80","22,220.80","26,792,596,581"
"Feb 13, 2023","21,787.00","21,898.41","21,460.09","21,808.10","21,808.10","23,918,742,607"
"Feb 12, 2023","21,870.90","22,060.99","21,682.83","21,788.20","21,788.20","17,821,046,406"
"Feb 11, 2023","21,651.84","21,891.41","21,618.45","21,870.88","21,870.88","16,356,226,232"
"Feb 10, 2023","21,819.01","21,941.19","21,539.39","21,651.18","21,651.18","27,078,406,594"
"Feb 9, 2023","22,946.57","22,996.44","21,773.97","21,819.04","21,819.04","32,572,572,185"
"Feb 8, 2023","23,263.42","23,367.96","22,731.10","22,939.40","22,939.40","25,371,367,758"
"Feb 7, 2023","22,757.27","23,310.97","22,756.26","23,264.29","23,264.29","27,187,964,471"
"Feb 6, 2023","22,954.02","23,119.28","22,692.03","22,760.11","22,760.11","23,825,006,542"
"Feb 5, 2023","23,332.25","23,423.44","22,841.76","22,955.67","22,955.67","19,564,262,605"
"Feb 4, 2023","23,446.32","23,556.95","23,291.79","23,331.85","23,331.85","15,639,298,538"
"Feb 3, 2023","23,469.41","23,678.10","23,279.96","23,449.32","23,449.32","27,083,066,007"
"Feb 2, 2023","23,720.82","24,167.21","23,468.60","23,471.87","23,471.87","32,066,936,882"
"Feb 1, 2023","23,137.84","23,764.54","22,877.75","23,723.77","23,723.77","26,683,255,504"
"Jan 31, 2023","22,840.80","23,225.02","22,765.57","23,139.28","23,139.28","22,837,828,665"
"Jan 30, 2023","23,774.65","23,789.35","22,657.58","22,840.14","22,840.14","27,205,595,568"
"Jan 29, 2023","23,031.45","23,919.89","22,985.07","23,774.57","23,774.57","27,423,687,259"
"Jan 28, 2023","23,079.96","23,165.90","22,908.85","23,031.09","23,031.09","14,712,928,379"
"Jan 27, 2023","23,030.72","23,417.72","22,654.59","23,078.73","23,078.73","25,383,335,641"
"Jan 26, 2023","23,108.96","23,237.08","22,911.37","23,032.78","23,032.78","26,357,839,322"
"Jan 25, 2023","22,639.27","23,722.10","22,406.08","23,117.86","23,117.86","30,685,366,709"
"Jan 24, 2023","22,929.63","23,134.01","22,549.74","22,636.47","22,636.47","26,405,069,715"
"Jan 23, 2023","22,721.09","23,126.49","22,654.30","22,934.43","22,934.43","26,518,700,512"
"Jan 22, 2023","22,777.99","23,056.73","22,387.90","22,720.42","22,720.42","24,746,386,230"
"Jan 21, 2023","22,677.43","23,282.35","22,511.83","22,777.63","22,777.63","32,442,278,429"
"Jan 20, 2023","21,085.37","22,692.36","20,919.13","22,676.55","22,676.55","28,799,154,319"
"Jan 19, 2023","20,686.75","21,163.01","20,685.38","21,086.79","21,086.79","21,152,848,261"
"Jan 18, 2023","21,161.05","21,564.50","20,541.54","20,688.78","20,688.78","30,005,625,418"
"Jan 17, 2023","21,175.83","21,438.66","20,978.53","21,161.52","21,161.52","24,999,983,362"
"Jan 16, 2023","20,882.22","21,360.88","20,715.75","21,169.63","21,169.63","26,792,494,050"
"Jan 15, 2023","20,977.48","20,993.75","20,606.99","20,880.80","20,880.80","19,298,407,543"
"Jan 14, 2023","19,910.54","21,075.14","19,907.83","20,976.30","20,976.30","38,967,784,639"
"Jan 13, 2023","18,868.91","19,964.32","18,753.16","19,909.57","19,909.57","29,225,029,694"
"Jan 12, 2023","18,117.59","19,030.09","17,995.20","18,869.59","18,869.59","34,971,338,710"
"Jan 11, 2023","17,446.36","17,934.90","17,337.99","17,934.90","17,934.90","18,372,283,782"
"Jan 10, 2023","17,192.95","17,484.72","17,162.99","17,446.29","17,446.29","15,808,338,949"
"Jan 9, 2023","17,093.99","17,389.96","17,093.99","17,196.55","17,196.55","18,624,736,866"
"Jan 8, 2023","16,954.15","17,091.14","16,924.05","17,091.14","17,091.14","9,768,827,914"
"Jan 7, 2023","16,952.12","16,975.02","16,914.19","16,955.08","16,955.08","7,714,767,174"
"Jan 6, 2023","16,836.47","16,991.99","16,716.42","16,951.97","16,951.97","14,413,662,913"
"Jan 5, 2023","16,863.47","16,884.02","16,790.28","16,836.74","16,836.74","13,692,758,566"
"Jan 4, 2023","16,680.21","16,964.59","16,667.76","16,863.24","16,863.24","18,421,743,322"
"Jan 3, 2023","16,688.85","16,760.45","16,622.37","16,679.86","16,679.86","13,903,079,207"
"Jan 2, 2023","16,625.51","16,759.34","16,572.23","16,688.47","16,688.47","12,097,775,227"
"Jan 1, 2023","16,547.91","16,630.44","16,521.23","16,625.08","16,625.08","9,244,361,700"
"Dec 31, 2022","16,603.67","16,628.99","16,517.52","16,547.50","16,547.50","11,239,186,456"
"Dec 30, 2022","16,641.33","16,643.43","16,408.47","16,602.59","16,602.59","15,929,162,910"
"Dec 29, 2022","16,552.32","16,651.76","16,508.68","16,642.34","16,642.34","14,472,237,479"
"Dec 28, 2022","16,716.40","16,768.17","16,497.56","16,552.57","16,552.57","17,005,713,920"
"Dec 27, 2022","16,919.29","16,959.85","16,642.07","16,717.17","16,717.17","15,748,580,239"
"Dec 26, 2022","16,842.25","16,920.12","16,812.37","16,919.80","16,919.80","11,886,957,804"
"Dec 25, 2022","16,847.51","16,860.55","16,755.25","16,841.99","16,841.99","11,656,379,938"
"Dec 24, 2022","16,796.98","16,864.70","16,793.53","16,847.76","16,847.76","9,744,636,213"
"Dec 23, 2022","16,829.64","16,905.22","16,794.46","16,796.95","16,796.95","15,329,265,213"
"Dec 22, 2022","16,818.38","16,866.67","16,592.41","16,830.34","16,830.34","16,441,573,050"
"Dec 21, 2022","16,904.53","16,916.80","16,755.91","16,817.54","16,817.54","14,882,945,045"
"Dec 20, 2022","16,441.79","17,012.98","16,427.87","16,906.30","16,906.30","22,722,096,615"
"Dec 19, 2022","16,759.04","16,807.53","16,398.14","16,439.68","16,439.68","17,221,074,814"
"Dec 18, 2022","16,795.61","16,815.39","16,697.82","16,757.98","16,757.98","10,924,354,698"
"Dec 17, 2022","16,646.98","16,800.59","16,614.03","16,795.09","16,795.09","14,463,581,825"
"Dec 16, 2022","17,364.55","17,505.53","16,584.70","16,647.48","16,647.48","24,031,608,960"
"Dec 15, 2022","17,813.64","17,846.74","17,322.59","17,364.87","17,364.87","20,964,448,341"
"Dec 14, 2022","17,782.07","18,318.53","17,739.51","17,815.65","17,815.65","25,534,481,470"
"Dec 13, 2022","17,206.44","17,930.09","17,111.76","17,781.32","17,781.32","26,634,741,631"
"Dec 12, 2022","17,102.50","17,212.56","16,899.39","17,206.44","17,206.44","19,617,581,341"
"Dec 11, 2022","17,129.71","17,245.63","17,091.82","17,104.19","17,104.19","14,122,486,832"
"Dec 10, 2022","17,134.22","17,216.83","17,120.68","17,128.72","17,128.72","12,706,781,969"
"Dec 9, 2022","17,232.15","17,280.55","17,100.84","17,133.15","17,133.15","20,328,426,366"
"Dec 8, 2022","16,847.35","17,267.92","16,788.78","17,233.47","17,233.47","20,496,603,770"
"Dec 7, 2022","17,089.51","17,109.38","16,750.56","16,848.13","16,848.13","19,675,404,389"
"Dec 6, 2022","16,975.24","17,091.86","16,939.92","17,089.50","17,089.50","19,889,922,369"
"Dec 5, 2022","17,128.89","17,378.15","16,922.43","16,974.83","16,974.83","22,209,086,834"
"Dec 4, 2022","16,908.17","17,157.77","16,903.44","17,130.49","17,130.49","16,824,520,830"
"Dec 3, 2022","17,090.10","17,116.04","16,888.14","16,908.24","16,908.24","16,217,776,704"
"Dec 2, 2022","16,968.68","17,088.66","16,877.88","17,088.66","17,088.66","19,539,705,127"
"Dec 1, 2022","17,168.00","17,197.50","16,888.39","16,967.13","16,967.13","22,895,392,882"
"Nov 30, 2022","16,445.48","17,190.94","16,445.48","17,168.57","17,168.57","29,523,576,583"
"Nov 29, 2022","16,217.64","16,522.26","16,139.40","16,444.98","16,444.98","23,581,685,468"
"Nov 28, 2022","16,440.22","16,482.93","16,054.53","16,217.32","16,217.32","27,743,025,156"
"Nov 27, 2022","16,463.88","16,594.41","16,437.03","16,444.63","16,444.63","20,443,898,509"
"Nov 26, 2022","16,521.58","16,666.86","16,416.23","16,464.28","16,464.28","18,000,008,764"
"Nov 25, 2022","16,602.27","16,603.32","16,388.40","16,521.84","16,521.84","18,678,255,976"
"Nov 24, 2022","16,611.64","16,771.47","16,501.77","16,604.46","16,604.46","26,129,037,414"
"Nov 23, 2022","16,195.59","16,638.19","16,170.50","16,610.71","16,610.71","32,958,875,628"
"Nov 22, 2022","15,782.30","16,253.05","15,656.61","16,189.77","16,189.77","30,726,828,760"
"Nov 21, 2022","16,291.22","16,291.22","15,599.05","15,787.28","15,787.28","37,429,485,518"
"Nov 20, 2022","16,712.92","16,746.78","16,248.69","16,291.83","16,291.83","21,313,378,652"
"Nov 19, 2022","16,696.22","16,797.88","16,570.41","16,711.55","16,711.55","16,106,223,492"
"Nov 18, 2022","16,687.91","16,947.06","16,564.61","16,697.78","16,697.78","26,862,218,609"
"Nov 17, 2022","16,670.43","16,726.44","16,460.68","16,687.52","16,687.52","27,868,914,022"
"Nov 16, 2022","16,884.34","16,960.29","16,430.11","16,669.44","16,669.44","33,925,512,989"
"Nov 15, 2022","16,617.48","17,051.96","16,542.55","16,884.61","16,884.61","36,599,436,183"
"Nov 14, 2022","16,352.03","17,109.32","15,872.94","16,618.20","16,618.20","49,630,243,054"
"Nov 13, 2022","16,799.72","16,920.77","16,320.63","16,353.37","16,353.37","27,209,183,682"
"Nov 12, 2022","17,036.88","17,066.68","16,651.78","16,799.19","16,799.19","29,717,699,419"
"Nov 11, 2022","17,583.25","17,650.94","16,543.48","17,034.29","17,034.29","55,871,616,488"
"Nov 10, 2022","15,883.16","18,054.31","15,834.02","17,586.77","17,586.77","83,202,283,721"
"Nov 9, 2022","18,543.76","18,590.46","15,682.69","15,880.78","15,880.78","102,905,151,606"
"Nov 8, 2022","20,600.67","20,664.61","17,603.54","18,541.27","18,541.27","118,992,465,607"
"Nov 7, 2022","20,924.62","21,053.25","20,489.97","20,602.82","20,602.82","53,510,852,236"
"Nov 6, 2022","21,285.06","21,345.38","20,920.19","20,926.49","20,926.49","35,082,693,210"
"Nov 5, 2022","21,144.83","21,446.89","21,097.63","21,282.69","21,282.69","37,846,047,609"
"Nov 4, 2022","20,208.77","21,209.56","20,188.02","21,147.23","21,147.23","64,072,727,950"
"Nov 3, 2022","20,162.69","20,382.10","20,086.24","20,209.99","20,209.99","43,228,750,179"
"Nov 2, 2022","20,482.96","20,742.81","20,087.13","20,159.50","20,159.50","55,552,169,483"
"Nov 1, 2022","20,494.90","20,647.29","20,359.85","20,485.27","20,485.27","39,819,303,159"
"Oct 31, 2022","20,633.70","20,795.32","20,287.46","20,495.77","20,495.77","45,668,466,815"
"Oct 30, 2022","20,817.98","20,917.01","20,547.46","20,635.60","20,635.60","31,486,345,556"
"Oct 29, 2022","20,595.10","20,988.39","20,566.48","20,818.48","20,818.48","40,369,840,645"
"Oct 28, 2022","20,287.96","20,724.98","20,086.07","20,595.35","20,595.35","43,994,715,910"
"Oct 27, 2022","20,772.80","20,854.04","20,255.37","20,285.84","20,285.84","49,625,110,402"
"Oct 26, 2022","20,092.24","20,938.13","20,076.12","20,770.44","20,770.44","58,895,950,537"
"Oct 25, 2022","19,344.96","20,348.41","19,261.45","20,095.86","20,095.86","47,761,524,910"
"Oct 24, 2022","19,567.77","19,589.13","19,206.32","19,345.57","19,345.57","30,202,235,805"
"Oct 23, 2022","19,207.73","19,646.65","19,124.20","19,567.01","19,567.01","22,128,794,335"
"Oct 22, 2022","19,172.38","19,248.07","19,132.24","19,208.19","19,208.19","16,104,440,957"
"Oct 21, 2022","19,053.20","19,237.38","18,770.97","19,172.47","19,172.47","32,459,287,866"
"Oct 20, 2022","19,138.09","19,315.20","18,971.46","19,053.74","19,053.74","24,493,974,420"
"Oct 19, 2022","19,335.03","19,348.42","19,127.69","19,139.54","19,139.54","22,425,387,184"
"Oct 18, 2022","19,550.47","19,666.99","19,144.77","19,334.42","19,334.42","30,580,012,344"
"Oct 17, 2022","19,268.56","19,635.80","19,173.33","19,550.76","19,550.76","27,472,552,998"
"Oct 16, 2022","19,068.91","19,389.60","19,068.91","19,268.09","19,268.09","17,988,916,650"
"Oct 15, 2022","19,185.44","19,212.54","19,019.25","19,067.63","19,067.63","16,192,235,532"
"Oct 14, 2022","19,382.53","19,889.15","19,115.41","19,185.66","19,185.66","38,452,356,727"
"Oct 13, 2022","19,156.97","19,453.33","18,319.82","19,382.90","19,382.90","44,219,840,004"
"Oct 12, 2022","19,052.65","19,203.20","19,029.76","19,157.45","19,157.45","24,950,173,846"
"Oct 11, 2022","19,139.00","19,241.96","18,925.60","19,051.42","19,051.42","28,711,532,910"
"Oct 10, 2022","19,446.42","19,515.47","19,102.98","19,141.48","19,141.48","27,425,022,774"
"Oct 9, 2022","19,417.48","19,542.54","19,349.26","19,446.43","19,446.43","16,837,262,532"
"Oct 8, 2022","19,546.33","19,601.70","19,299.41","19,416.57","19,416.57","16,437,423,167"
"Oct 7, 2022","19,957.56","20,041.09","19,395.79","19,546.85","19,546.85","29,227,315,390"
"Oct 6, 2022","20,161.04","20,408.39","19,900.09","19,955.44","19,955.44","34,711,412,966"
"Oct 5, 2022","20,335.90","20,343.75","19,801.80","20,160.72","20,160.72","33,223,790,572"
"Oct 4, 2022","19,623.58","20,380.34","19,523.84","20,336.84","20,336.84","35,887,278,685"
"Oct 3, 2022","19,044.07","19,653.54","19,025.23","19,623.58","19,623.58","30,484,729,489"
"Oct 2, 2022","19,311.85","19,370.31","18,970.62","19,044.11","19,044.11","20,765,955,327"
"Oct 1, 2022","19,431.11","19,471.15","19,231.08","19,312.10","19,312.10","18,719,537,670"
"Sep 30, 2022","19,573.43","20,109.85","19,265.66","19,431.79","19,431.79","43,975,248,085"
"Sep 29, 2022","19,427.78","19,589.27","18,924.35","19,573.05","19,573.05","41,037,843,771"
"Sep 28, 2022","19,104.62","19,688.34","18,553.30","19,426.72","19,426.72","53,071,298,734"
"Sep 27, 2022","19,221.84","20,338.46","18,915.67","19,110.55","19,110.55","58,571,439,619"
"Sep 26, 2022","18,803.90","19,274.87","18,721.29","19,222.67","19,222.67","44,148,798,321"
"Sep 25, 2022","18,936.31","19,134.73","18,696.47","18,802.10","18,802.10","23,359,966,112"
"Sep 24, 2022","19,296.99","19,310.20","18,861.97","18,937.01","18,937.01","26,149,643,168"
"Sep 23, 2022","19,412.40","19,464.67","18,617.55","19,297.64","19,297.64","38,896,078,052"
"Sep 22, 2022","18,534.65","19,456.91","18,415.59","19,413.55","19,413.55","41,135,767,926"
"Sep 21, 2022","18,891.28","19,674.63","18,290.31","18,547.40","18,547.40","46,363,793,975"
"Sep 20, 2022","19,545.59","19,602.46","18,813.46","18,890.79","18,890.79","36,791,346,508"
"Sep 19, 2022","19,418.57","19,639.48","18,390.32","19,544.13","19,544.13","40,177,002,624"
"Sep 18, 2022","20,127.23","20,127.23","19,387.49","19,419.51","19,419.51","31,254,779,144"
"Sep 17, 2022","19,777.03","20,162.53","19,777.03","20,127.58","20,127.58","24,957,448,100"
"Sep 16, 2022","19,704.01","19,870.63","19,400.08","19,772.58","19,772.58","30,123,362,273"
"Sep 15, 2022","20,242.29","20,318.17","19,636.73","19,701.21","19,701.21","36,389,011,503"
"Sep 14, 2022","20,184.55","20,467.20","19,793.40","20,241.09","20,241.09","37,872,380,889"
"Sep 13, 2022","22,371.48","22,673.82","20,062.67","20,296.71","20,296.71","51,091,116,622"
"Sep 12, 2022","21,770.15","22,439.18","21,603.90","22,370.45","22,370.45","50,212,088,965"
"Sep 11, 2022","21,678.54","21,770.55","21,406.95","21,769.26","21,769.26","34,493,951,963"
"Sep 10, 2022","21,376.91","21,760.28","21,168.72","21,680.54","21,680.54","36,913,738,894"
"Sep 9, 2022","19,328.14","21,439.41","19,310.96","21,381.15","21,381.15","48,469,528,171"
"Sep 8, 2022","19,289.94","19,417.35","19,076.71","19,329.83","19,329.83","32,194,477,850"
"Sep 7, 2022","18,837.68","19,427.17","18,644.47","19,290.32","19,290.32","35,239,757,134"
"Sep 6, 2022","19,817.72","20,155.27","18,800.17","18,837.67","18,837.67","43,403,978,910"
"Sep 5, 2022","19,988.79","20,031.16","19,673.05","19,812.37","19,812.37","28,813,460,025"
"Sep 4, 2022","19,832.47","19,999.69","19,636.82","19,986.71","19,986.71","25,245,861,652"
"Sep 3, 2022","19,969.72","20,037.01","19,698.36","19,832.09","19,832.09","23,613,051,457"
"Sep 2, 2022","20,126.07","20,401.57","19,814.77","19,969.77","19,969.77","29,123,998,928"
"Sep 1, 2022","20,050.50","20,198.39","19,653.97","20,127.14","20,127.14","30,182,031,010"
"Aug 31, 2022","19,799.58","20,420.99","19,799.58","20,049.76","20,049.76","33,225,232,872"
"Aug 30, 2022","20,298.61","20,542.64","19,617.64","19,796.81","19,796.81","34,483,360,283"
"Aug 29, 2022","19,615.15","20,357.46","19,600.79","20,297.99","20,297.99","32,637,854,078"
"Aug 28, 2022","20,041.04","20,139.05","19,616.81","19,616.81","19,616.81","24,366,810,591"
"Aug 27, 2022","20,262.48","20,340.78","19,890.52","20,041.74","20,041.74","30,116,729,776"
"Aug 26, 2022","21,596.09","21,804.91","20,199.48","20,260.02","20,260.02","42,326,789,564"
"Aug 25, 2022","21,395.46","21,789.64","21,362.44","21,600.90","21,600.90","31,028,679,593"
"Aug 24, 2022","21,526.46","21,783.08","21,195.01","21,395.02","21,395.02","31,962,253,368"
"Aug 23, 2022","21,401.04","21,646.20","20,955.14","21,528.09","21,528.09","31,878,280,659"
"Aug 22, 2022","21,531.46","21,531.46","20,939.18","21,398.91","21,398.91","31,666,498,758"
"Aug 21, 2022","21,160.39","21,668.85","21,103.20","21,534.12","21,534.12","23,102,307,723"
"Aug 20, 2022","20,872.84","21,350.81","20,856.73","21,166.06","21,166.06","27,595,671,000"
"Aug 19, 2022","23,213.31","23,213.31","20,868.85","20,877.55","20,877.55","40,509,610,260"
"Aug 18, 2022","23,341.04","23,563.83","23,177.60","23,212.74","23,212.74","23,747,613,147"
"Aug 17, 2022","23,881.32","24,407.06","23,243.35","23,336.00","23,336.00","30,931,623,076"
"Aug 16, 2022","24,126.14","24,228.42","23,733.50","23,883.29","23,883.29","27,753,685,646"
"Aug 15, 2022","24,318.32","25,135.59","23,839.78","24,136.97","24,136.97","35,123,501,685"
"Aug 14, 2022","24,429.06","24,974.91","24,206.26","24,319.33","24,319.33","22,994,133,555"
"Aug 13, 2022","24,402.19","24,860.05","24,346.12","24,424.07","24,424.07","22,987,346,289"
"Aug 12, 2022","23,957.20","24,412.57","23,657.27","24,402.82","24,402.82","27,265,804,688"
"Aug 11, 2022","23,948.35","24,822.63","23,901.00","23,957.53","23,957.53","37,127,036,580"
"Aug 10, 2022","23,162.90","24,127.41","22,771.52","23,947.64","23,947.64","32,837,431,722"
"Aug 9, 2022","23,811.48","23,898.62","22,982.00","23,164.32","23,164.32","23,555,719,219"
"Aug 8, 2022","23,179.53","24,203.69","23,176.55","23,809.49","23,809.49","28,575,544,847"
"Aug 7, 2022","22,963.51","23,359.01","22,894.56","23,175.89","23,175.89","15,886,817,043"
"Aug 6, 2022","23,291.42","23,326.56","22,961.28","22,961.28","22,961.28","15,978,259,885"
"Aug 5, 2022","22,626.83","23,422.83","22,612.18","23,289.31","23,289.31","28,881,249,043"
"Aug 4, 2022","22,848.21","23,198.01","22,485.70","22,630.96","22,630.96","25,120,229,769"
"Aug 3, 2022","22,981.30","23,578.65","22,747.84","22,846.51","22,846.51","26,288,169,966"
"Aug 2, 2022","23,308.43","23,415.04","22,710.08","22,978.12","22,978.12","28,389,250,717"
"Aug 1, 2022","23,336.72","23,464.79","22,890.80","23,314.20","23,314.20","25,849,159,141"
"Jul 31, 2022","23,652.07","24,121.64","23,275.70","23,336.90","23,336.90","23,553,591,896"
"Jul 30, 2022","23,796.82","24,572.58","23,580.51","23,656.21","23,656.21","28,148,218,301"
"Jul 29, 2022","23,845.21","24,294.79","23,481.17","23,804.63","23,804.63","35,887,249,746"
"Jul 28, 2022","22,933.64","24,110.47","22,722.27","23,843.89","23,843.89","40,212,386,158"
"Jul 27, 2022","21,244.17","22,986.53","21,070.81","22,930.55","22,930.55","31,758,955,233"
"Jul 26, 2022","21,361.12","21,361.12","20,776.82","21,239.75","21,239.75","28,624,673,855"
"Jul 25, 2022","22,607.16","22,649.12","21,361.64","21,361.70","21,361.70","35,574,561,406"
"Jul 24, 2022","22,465.51","22,974.00","22,306.84","22,609.16","22,609.16","23,565,495,303"
"Jul 23, 2022","22,706.98","22,977.21","22,002.91","22,465.48","22,465.48","24,021,799,169"
"Jul 22, 2022","23,163.75","23,671.93","22,603.42","22,714.98","22,714.98","31,421,555,646"
"Jul 21, 2022","23,233.20","23,388.32","22,431.15","23,164.63","23,164.63","33,631,012,204"
"Jul 20, 2022","23,393.19","24,196.82","23,009.95","23,231.73","23,231.73","42,932,549,127"
"Jul 19, 2022","22,467.85","23,666.96","21,683.41","23,389.43","23,389.43","48,765,202,697"
"Jul 18, 2022","20,781.91","22,633.03","20,781.91","22,485.69","22,485.69","39,974,475,562"
"Jul 17, 2022","21,195.04","21,600.64","20,778.18","20,779.34","20,779.34","22,927,802,083"
"Jul 16, 2022","20,834.10","21,514.40","20,518.90","21,190.32","21,190.32","24,302,954,056"
"Jul 15, 2022","20,573.16","21,138.24","20,397.00","20,836.33","20,836.33","25,905,575,359"
"Jul 14, 2022","20,211.47","20,789.89","19,689.26","20,569.92","20,569.92","31,158,743,333"
"Jul 13, 2022","19,325.97","20,223.05","18,999.95","20,212.07","20,212.07","33,042,430,345"
"Jul 12, 2022","19,970.47","20,043.45","19,308.53","19,323.91","19,323.91","25,810,220,018"
"Jul 11, 2022","20,856.35","20,856.35","19,924.54","19,970.56","19,970.56","24,150,249,025"
"Jul 10, 2022","21,591.08","21,591.08","20,727.12","20,860.45","20,860.45","28,688,807,249"
"Jul 9, 2022","21,716.83","21,877.14","21,445.96","21,592.21","21,592.21","29,641,127,858"
"Jul 8, 2022","21,637.15","22,314.94","21,257.45","21,731.12","21,731.12","49,899,834,488"
"Jul 7, 2022","20,547.81","21,771.82","20,296.10","21,637.59","21,637.59","25,814,972,520"
"Jul 6, 2022","20,194.62","20,595.53","19,823.51","20,548.25","20,548.25","24,598,943,708"
"Jul 5, 2022","20,225.35","20,635.47","19,341.23","20,190.12","20,190.12","26,715,546,990"
"Jul 4, 2022","19,297.31","20,258.75","19,063.07","20,231.26","20,231.26","21,594,638,208"
"Jul 3, 2022","19,242.10","19,558.27","18,966.95","19,297.08","19,297.08","16,390,821,947"
"Jul 2, 2022","19,274.84","19,371.75","19,027.08","19,242.26","19,242.26","18,100,418,740"
"Jul 1, 2022","19,820.47","20,632.67","19,073.71","19,269.37","19,269.37","30,767,551,159"
"Jun 30, 2022","20,108.31","20,141.16","18,729.66","19,784.73","19,784.73","26,267,239,923"
"Jun 29, 2022","20,281.17","20,364.16","19,937.79","20,104.02","20,104.02","23,552,740,328"
"Jun 28, 2022","20,731.54","21,164.42","20,228.81","20,280.63","20,280.63","21,381,535,161"
"Jun 27, 2022","21,028.24","21,478.09","20,620.20","20,735.48","20,735.48","20,965,695,707"
"Jun 26, 2022","21,496.49","21,783.72","21,016.27","21,027.29","21,027.29","18,027,170,497"
"Jun 25, 2022","21,233.61","21,520.91","20,964.59","21,502.34","21,502.34","18,372,538,715"
"Jun 24, 2022","21,084.65","21,472.92","20,777.51","21,231.66","21,231.66","24,957,784,918"
"Jun 23, 2022","19,986.61","21,135.76","19,950.12","21,085.88","21,085.88","26,188,097,173"
"Jun 22, 2022","20,719.41","20,835.75","19,848.08","19,987.03","19,987.03","28,574,793,478"
"Jun 21, 2022","20,594.29","21,620.63","20,415.06","20,710.60","20,710.60","28,970,212,744"
"Jun 20, 2022","20,553.37","20,913.32","19,689.17","20,599.54","20,599.54","30,818,458,597"
"Jun 19, 2022","19,010.90","20,683.82","18,067.15","20,553.27","20,553.27","35,329,942,625"
"Jun 18, 2022","20,473.43","20,736.04","17,708.62","19,017.64","19,017.64","42,009,436,760"
"Jun 17, 2022","20,385.72","21,243.31","20,326.52","20,471.48","20,471.48","27,132,421,514"
"Jun 16, 2022","22,576.30","22,868.92","20,265.23","20,381.65","20,381.65","31,183,975,654"
"Jun 15, 2022","22,196.73","22,642.67","20,178.38","22,572.84","22,572.84","54,912,007,015"
"Jun 14, 2022","22,487.99","23,018.95","20,950.82","22,206.79","22,206.79","50,913,575,242"
"Jun 13, 2022","26,737.58","26,795.59","22,141.26","22,487.39","22,487.39","68,204,556,440"
"Jun 12, 2022","28,373.51","28,502.69","26,762.65","26,762.65","26,762.65","34,163,220,274"
"Jun 11, 2022","29,084.67","29,401.92","28,236.21","28,360.81","28,360.81","27,246,574,439"
"Jun 10, 2022","30,110.33","30,245.81","28,978.15","29,083.80","29,083.80","29,867,476,527"
"Jun 9, 2022","30,215.28","30,609.31","30,020.27","30,112.00","30,112.00","21,692,004,719"
"Jun 8, 2022","31,151.48","31,253.69","29,944.40","30,214.36","30,214.36","30,242,059,107"
"Jun 7, 2022","31,371.74","31,489.68","29,311.68","31,155.48","31,155.48","40,770,974,039"
"Jun 6, 2022","29,910.28","31,693.29","29,894.19","31,370.67","31,370.67","31,947,336,829"
"Jun 5, 2022","29,835.12","30,117.74","29,574.45","29,906.66","29,906.66","17,264,085,441"
"Jun 4, 2022","29,706.14","29,930.56","29,500.01","29,832.91","29,832.91","16,588,370,958"
"Jun 3, 2022","30,467.81","30,633.04","29,375.69","29,704.39","29,704.39","26,175,547,452"
"Jun 2, 2022","29,794.89","30,604.73","29,652.71","30,467.49","30,467.49","29,083,562,061"
"Jun 1, 2022","31,792.55","31,957.29","29,501.59","29,799.08","29,799.08","41,135,817,341"
"May 31, 2022","31,723.87","32,249.86","31,286.15","31,792.31","31,792.31","33,538,210,634"
"May 30, 2022","29,443.37","31,949.63","29,303.57","31,726.39","31,726.39","39,277,993,274"
"May 29, 2022","29,019.87","29,498.01","28,841.11","29,445.96","29,445.96","18,093,886,409"
"May 28, 2022","28,622.63","28,814.90","28,554.57","28,814.90","28,814.90","35,519,577,634"
